Date,TecDAX,1&1 Drillisch,Aixtron,Aumann,Adva,Bechtle,Cancom,Carl Zeiss Meditec,CompuGroup,Dialog Semiconductor,Drägerwerk,Evotec,Freenet,GFT Technologies,Infineon,Isra,Jenoptik,LPKF,Manz,Medigene,MorphoSys,Nemetschek,Nordex,Pfeiffer Vacuum,Qiagen,QSC,RIB Software,S&T,SAP,Sartorius,Siemens Healthineers,Siltronic,SLM,SMA,Software,Stratec,Süss,Telefonica,Telekom,United Internet,Wirecard,Xing
01.04.2016,1641.430054,31.934479,4.25,0,10.5,42.155495,20.588438,25.844839,35.970787,35.785,58.207081,3.16,20.242432,20.279072,0,0,13.87097,0,0,0,43.279999,42.349361,23.924999,89.837006,19.924072,0,8.490721,0,0,55.244663,0,13.71221,22.85,44.209747,34.415001,40.380482,9.108,3.595696,0,42.412003,34.670208,161.04744
04.04.2016,1641.589966,32.015457,4.32,0,10.709,41.719894,20.498974,26.05621,35.796711,35.814999,59.397587,3.215,20.184587,19.815498,0,0,13.994432,0,0,0,43.860001,42.615685,23.514999,87.968994,20.367577,0,8.934186,0,0,56.471771,0,13.392113,22.950001,42.371758,34.705002,40.694603,9.496,3.55795,0,42.426277,33.886219,161.968826
05.04.2016,1615.619995,31.38109,4.192,0,10.334,41.636482,19.896275,27.516584,35.540432,35.355,57.675774,3.179,20.041899,19.333744,0,0,13.672057,0,0,0,44.299999,42.320316,23.040001,87.053123,19.859304,0,8.888411,0,0,55.69088,0,13.15853,22,41.764,34.564999,40.708664,9.344,3.423574,0,41.645977,33.092243,161.386871
06.04.2016,1632.790039,32.087444,4.143,0,10.326,41.743065,20.011633,27.742369,35.66132,35.145,56.28849,3.38,19.964767,19.670061,0,0,13.664218,0,0,0,47.400002,42.896526,22.950001,87.234474,19.829462,0,8.926557,0,0,57.041946,0,13.106623,22.25,43.376526,34.630001,40.319538,9.312,3.488497,0,42.245472,33.871239,166.139267
07.04.2016,1620.390015,32.046955,4.351,0,10,41.61795,19.792685,28.268106,35.888584,34.759998,56.829632,3.34,19.930061,19.31102,0,0,13.670097,0,0,0,47.419998,43.366215,22.375,86.300476,19.869282,0,8.821651,0,0,56.694881,0,13.785745,22.75,43.572582,34.139999,40.736794,9.29,3.447732,0,41.684044,32.707741,164.781448
08.04.2016,1635.290039,32.172932,4.426,0,10.235,41.854282,20.237646,28.506636,35.666157,34.955002,57.862724,3.344,19.937771,19.297386,0,0,13.617185,0,0,0,47.400002,42.746418,23.219999,87.814827,19.789545,0,9.062936,0,0,56.682484,0,14.140445,24.969999,44.435211,33.904999,40.117939,9.49,3.497557,0,42.017097,33.706451,164.441986
11.04.2016,1631.819946,32.02446,4.481,0,10.055,41.61795,19.912752,28.23403,35.448559,34.25,58.708862,3.387,20.018757,19.215578,0,0,13.626983,0,0,0,48.529999,42.794846,23.27,87.959923,19.809504,0,9.142093,0,0,55.219872,0,14.707101,25.85,44.268562,33.465,40.694603,9.46,3.497557,0,41.588882,33.956131,162.841675
12.04.2016,1635.079956,31.525057,4.52,0,9.865,42.118423,19.806808,28.292446,36.251244,34.080002,58.718704,3.421,20.084318,19.379194,0,0,14.049305,0,0,0,48.860001,42.964317,23.34,87.959923,19.794535,0,9.28896,0,0,55.9016,0,14.577332,26,45.19001,33.639999,41.163433,9.435,3.537568,0,41.64122,33.571629,163.423615
13.04.2016,1666.469971,31.736521,4.718,0,10.204,42.146221,19.926878,28.005236,35.787041,35.855,59.309036,3.479,20.27714,20.088188,0,0,14.145332,0,0,0,49.18,43.835903,23.620001,87.687874,20.168278,0,9.366209,0,0,59.273048,0,14.490821,25.565001,45.587017,34.044998,40.849316,9.681,3.542097,0,42.578529,35.014763,166.575714
14.04.2016,1657.72998,31.007668,4.622,0,10.125,42.187935,19.959841,28.345993,35.685501,35.049999,58.708862,3.5,20.00333,20.883535,0,0,14.09242,0,0,0,49.549999,44.784966,23.785,87.597191,20.342628,0,9.157351,0,0,59.124306,0,14.257236,25.4,45.78307,33.5,42.298,9.577,3.521714,0,42.38821,34.440502,164.926941
15.04.2016,1649.829956,30.917686,4.538,0,9.99,41.228691,20.051655,28.117199,35.29866,34.240002,55.088142,3.495,20.176872,20.601755,0,0,14.01697,0,0,0,49.450001,44.978649,23.424999,85.402733,20.437239,0,8.953261,0,0,58.665691,0,15.139662,25.215,47.052502,33.494999,42.007324,9.267,3.502086,0,41.645977,34.944855,164.393509
18.04.2016,1653.680054,30.787212,4.403,0,9.871,41.835743,20.025759,28.423878,35.226131,33.125,55.196369,3.566,20.284853,20.206352,0,0,13.812178,0,0,0,51.310001,45.79213,23.465,86.889893,20.502106,0,8.740587,0,0,58.504555,0,15.403525,25.35,48.317039,33.779999,45.120373,9.465,3.484723,0,41.617432,35.119625,163.908569
19.04.2016,1677.660034,31.583546,4.451,0,9.956,42.132324,20.581377,28.23403,35.588783,32.830002,56.721401,3.59,21.090847,20.556305,0,0,13.86901,0,0,0,50.98,45.990658,24.4,87.515594,20.686436,0,8.609932,0,0,59.57053,0,14.949336,25.485001,49.356113,33.84,46.306511,9.788,3.560215,0,42.588047,35.554062,168.27301
20.04.2016,1671.420044,32.388885,4.357,0,9.841,41.882084,21.01457,28.224293,35.434055,32.139999,56.81979,3.592,21.47649,20.342697,0,0,13.768084,0,0,0,50.400002,45.419285,23.959999,87.506523,20.786036,0,8.586089,0,0,58.492161,0,15.105058,25.165001,47.27306,33.509998,46.71909,9.731,3.593432,0,42.2883,35.074684,165.072388
21.04.2016,1654.75,33.293201,4.173,0,9.302,41.854282,20.868603,28.156143,35.0037,31.65,58.197247,3.547,21.287525,19.965477,0,0,13.522138,0,0,0,41.779999,44.751064,23.645,85.293922,21.20459,0,8.477368,0,0,58.393002,0,15.053151,24.735001,46.949577,33.540001,47.155098,9.523,3.577578,0,41.322441,35.239471,161.04744
22.04.2016,1645.160034,32.375385,4.17,0,9.357,42.396458,20.666132,27.883539,34.341244,32.080002,56.642689,3.55,20.585653,19.90185,0,0,13.536835,0,0,0,44.014999,45.051281,23.385,87.053123,21.104895,0,8.55557,0,0,58.62851,0,14.750356,24.620001,46.023232,33.584999,46.976948,9.551,3.551156,0,40.998901,34.919884,156.537506
25.04.2016,1645.670044,32.739811,4.108,0,9.63,41.78014,20.437761,27.912746,33.461197,31.745001,56.347527,3.55,20.678207,19.906391,0,0,13.816097,0,0,0,45.830002,45.327282,23.18,88.077797,21.085032,0,8.550801,0,0,57.87241,0,14.750356,24.9,45.841881,33.5,46.939442,9.425,3.530773,0,40.827621,35.379288,158.477264
26.04.2016,1638.27002,32.294403,4.5,0,9.339,41.895992,19.988091,27.912746,33.272617,31.16,56.996895,3.498,20.959728,19.815498,0,0,13.587789,0,0,0,44.950001,44.542854,23.280001,88.005264,20.771067,0,8.486906,0,0,56.025551,0,15.139662,25.9,46.047733,32.814999,46.386215,8.925,3.585882,0,41.232044,35.039726,155.858627
27.04.2016,1662.589966,32.177425,4.403,0,9.322,42.711571,21.023987,27.883539,34.089806,31.355,57.82336,3.574,20.928877,20.038193,0,0,13.830794,0,0,0,45.525002,46.087498,23.565001,87.397705,20.781048,0,8.440174,0,0,55.777649,0,15.442457,26,46.155563,33.220001,47.164482,9.37,3.643257,0,41.517517,37.581448,164.005554
28.04.2016,1649.150024,32.22242,4.348,0,9.59,42.452068,20.840351,28.014973,33.881878,31.905001,58.316906,3.548,20.701347,19.915483,0,0,13.460406,0,0,0,45.435001,46.862244,23.76,85.448082,20.218079,0,8.630914,0,0,55.703278,0,14.620588,25,46.640793,33.52,46.976948,9.004,3.405456,0,41.008419,38.030865,161.04744
29.04.2016,1624.939941,32.424877,4.34,0,9.35,42.262074,20.979256,27.732632,33.171074,30.34,57.181759,3.475,20.570229,19.461,0,0,13.44179,0,0,0,43.700001,47.2593,24.450001,85.112556,19.500626,0,8.79781,0,0,53.410194,0,14.771985,24.790001,45.337048,33.369999,46.920689,9.283,3.347327,0,40.57069,37.666336,160.610992
02.05.2016,1632.650024,32.789299,4.354,0,9.27,42.48914,21.191143,28.058783,33.364487,30.74,57.695042,3.495,20.863317,19.506449,0,0,13.320286,0,0,0,43.73,47.065609,24.115,86.336739,19.485655,0,9.035278,0,0,52.815239,0,14.646543,25.309999,44.63126,33.700001,47.408276,9.372,3.340533,0,41.555576,37.481571,161.483871
03.05.2016,1615.380005,32.330399,4.171,0,9.205,42.688404,20.946295,28.569918,33.393501,29.815001,57.23111,3.457,20.697491,19.306477,0,0,13.267372,0,0,0,43.165001,45.801811,23.4,80.116081,19.206619,0,8.850262,0,0,52.23267,0,14.464866,25.139999,44.150936,33.674999,46.601879,8.8,3.356386,0,41.43663,37.326775,160.223038
04.05.2016,1598.819946,31.606043,4.1,0,8.91,42.53548,20.574312,29.042107,34.815117,27.25,56.865894,3.508,20.327272,18.974701,0,0,13.297749,0,0,0,43.424999,45.516125,23.445,81.068214,18.862907,0,8.874104,0,0,51.811237,0,14.434587,24.68,44.435211,33.645,46.883183,8.825,3.307316,0,41.636463,37.171974,158.865219
05.05.2016,1601.890015,31.268614,4.317,0,8.708,42.498409,20.402449,28.876596,35.230965,27.65,58.010906,3.461,20.37355,19.038328,0,0,13.280111,0,0,0,42.814999,45.9035,23.42,80.179543,18.922688,0,8.867429,0,0,52.282249,0,14.361052,25,44.567543,33.549999,46.883183,8.875,3.327699,0,41.408089,37.186954,160.077576
06.05.2016,1600.199951,30.868196,4.151,0,8.72,42.396458,20.341236,28.847387,35.400204,27.465,58.938766,3.521,20.11517,19.015604,0,0,13.531937,0,0,0,42.875,46.54266,24.105,81.313049,18.937656,0,8.849309,0,0,53.373013,0,14.361052,24.620001,44.209747,33.5,46.901932,8.281,3.339023,0,41.027451,37.161987,158.719727
09.05.2016,1620.900024,30.904188,4.017,0,8.668,43.207409,21.330048,29.811241,36.275417,27.49,59.994946,3.49,20.342699,19.179222,0,0,13.57211,0,0,0,43.540001,46.562031,24.055,80.478798,19.191744,0,8.926557,0,0,54.996761,0,14.361052,24.219999,45.582111,33.755001,47.333256,7.78,3.429614,0,41.541302,37.866077,161.144409
10.05.2016,1630.400024,32.276405,4.19,0,8.562,43.573494,21.113451,29.811241,36.265747,27.305,60.044304,3.736,20.227005,19.674606,0,0,13.521157,0,0,0,41.689999,47.215721,24.415001,80.342766,19.236557,0,8.928465,0,0,55.529747,0,14.361052,24.775,45.729156,33.735001,47.708328,8.05,3.414515,0,41.322441,39.059536,160.514008
11.05.2016,1640.150024,32.73082,4.144,0,8.384,43.559597,21.421864,30.702072,36.483345,26.865,62.383694,3.835,20.234718,19.860947,0,0,13.155667,0,0,0,44,47.491722,24.709999,80.805237,19.102028,0,8.785412,0,0,54.265453,0,14.317795,24.639999,46.165371,33.869999,49.021053,7.82,3.447732,0,41.222527,40.467716,159.253174
12.05.2016,1630.890015,33.923073,4.099,0,8.54,43.425209,21.720863,31.291094,36.07233,25.219999,60.833969,3.748,20.095884,19.342834,0,0,13.038084,0,0,0,44.215,46.963924,24.165001,80.125153,18.653631,0,8.652847,0,0,53.149899,0,13.673279,24,45.258625,33.880001,48.120895,7.286,3.488497,0,40.951324,41.461433,158.234787
13.05.2016,1645.430054,34.773399,4.176,0,8.523,45.830257,22.130514,31.563694,36.318939,25.790001,60.360168,3.757,20.214796,19.751869,0,0,13.039064,0,0,0,45.235001,47.307716,24.535,78.338737,19.057217,0,8.564154,0,0,53.620911,0,13.604069,24.014999,45.194908,33.955002,47.689571,7.387,3.546627,0,41.075031,40.867199,158.331787
17.05.2016,1660.439941,35.065834,4.086,0,8.401,46.061954,22.413031,32.191662,36.536533,25.945,60.46875,3.82,20.460819,19.747326,0,0,12.754903,0,0,0,44.424999,49.118679,24.76,78.728653,18.932669,0,8.568923,0,0,53.373013,0,13.15853,23.860001,46.782932,34.415001,47.398895,7.58,3.570029,0,43.192299,40.757343,163.714584
18.05.2016,1663.5,34.759899,4.119,0,8.435,45.593918,22.387131,31.79249,36.604225,26.299999,59.876495,3.847,20.198395,19.315563,0,0,13.055722,0,0,0,45.185001,48.54731,24.615,77.685844,19.0173,0,8.583228,0,0,54.748863,0,12.803829,23.615,45.895798,34.23,46.976948,7.44,3.539832,0,43.263672,41.870903,162.793213
19.05.2016,1647.150024,35.10183,4.367,0,8.37,45.352955,22.109324,32.615173,37.058121,25.92,58.928898,3.826,19.899067,18.706556,0,0,13.032206,0,0,0,45.674999,48.305202,24.695,76.588608,18.713411,0,8.259928,0,0,55.604118,0,12.760572,23.799999,45.361557,34.185001,47.201988,7.432,3.4198,0,42.302574,41.012012,159.301666
20.05.2016,1667.680054,35.440979,4.787,0,8.564,45.640259,22.42951,33.389175,36.672554,26.725,58.938766,3.856,19.956474,18.961069,0,0,13.541735,0,0,0,46.919998,49.912788,25.375,80.143272,19.097038,0,8.487859,0,0,57.562534,0,12.873039,23.85,46.954479,34.5,46.995697,7.582,3.350447,0,42.481426,40.937111,160.271545
23.05.2016,1674.51001,35.789547,5.563,0,8.664,45.922932,23.051048,32.907249,36.71648,27.92,58.622902,3.915,19.993378,19.215578,0,0,13.585829,0,0,0,47.424999,50.362629,24.955,79.435966,19.032269,0,8.618515,0,0,58.31863,0,13.409415,25,46.993687,34.415001,47.126976,7.586,3.255585,0,42.109211,40.947098,166.672684
24.05.2016,1673.819946,34.856892,5.579,0,8.681,45.969269,23.317083,32.702793,37.092281,28.299999,58.662384,3.954,19.972876,19.44282,0,0,13.891547,0,0,0,49.494999,50.372406,25.305,78.710518,18.70343,0,8.470692,0,0,58.963173,0,14.101514,24.65,47.983753,34.145,47.830215,7.597,3.261962,0,42.162384,40.213043,166.527206
25.05.2016,1684.219971,34.593109,5.619,0,8.707,45.83952,23.251165,32.712528,37.131329,28.955,59.225025,3.967,20.387014,19.411007,0,0,14.01697,0,0,0,49.799999,50.558212,25.645,80.753609,19.246534,0,8.526007,0,0,59.84322,0,14.023653,25.1,47.70438,34.119999,47.680195,7.709,3.331315,0,41.485619,39.748646,166.575714
26.05.2016,1690.180054,34.531872,5.619,0,8.728,45.969269,23.496014,33.408646,38.468605,28.75,59.382957,3.99,20.58383,19.197401,0,0,14.042446,0,0,0,49.985001,50.636444,25.545,79.868599,19.121986,0,8.526007,0,0,60.140701,0,14.015002,25.15,47.738686,34.470001,47.670815,7.69,3.359216,0,41.07473,40.447742,165.50885
27.05.2016,1690.290039,34.98407,5.67,0,8.782,46.247314,23.427738,33.593632,38.117199,29.219999,59.215153,3.971,20.45672,19.529173,0,0,14.061064,0,0,0,50.700001,50.753799,25.555,79.529648,19.246534,0,8.51647,0,0,60.190281,0,13.950117,25.35,48.081776,34.455002,47.239494,7.629,3.277906,0,41.403439,39.958374,165.314865
30.05.2016,1691.829956,35.200748,5.64,0,9.25,46.163906,23.585478,33.837021,37.75116,29.110001,59.244762,3.956,20.481321,19.679152,0,0,13.979735,0,0,0,49.939999,51.213417,25.66,78.936485,19.176777,0,8.79304,0,0,59.967167,0,13.677605,24.684999,48.910099,34.57,47.445774,7.732,3.284283,0,41.456615,39.948387,170.988647
31.05.2016,1688.109985,34.673187,5.655,0,9.114,46.247314,23.811491,33.832153,38.27338,28.530001,59.432308,4.01,20.317307,19.547352,0,0,14.026768,0,0,0,50.400002,51.008057,25.549999,80.489983,19.201725,0,8.946585,0,0,61.541336,0,13.353184,25.35,48.542503,34.900002,46.883183,7.626,3.20377,0,40.98288,39.90844,175.159103
01.06.2016,1695.540039,34.856892,5.651,0,8.875,47.104607,23.707899,34.153442,38.688225,28.23,59.027603,3.989,20.190195,19.365557,0,0,14.262916,0,0,0,50.200001,52.025085,27.73,80.772438,19.341146,0,8.952407,0,0,62.780842,0,12.838434,25.35,49.594353,34.404999,47.164482,7.559,3.234859,0,40.60099,39.498966,173.025345
02.06.2016,1698,34.668472,5.662,0,8.88,47.243622,23.754986,33.282078,36.067364,28.99,59.037479,4.021,20.206596,19.31102,0,0,14.404016,0,0,0,50.099998,52.113102,28.084999,80.50882,19.630163,0,8.965019,0,0,64.404587,0,12.890342,25.5,48.591652,34.810001,47.258244,7.583,3.208553,0,40.484978,39.329189,170.94014
03.06.2016,1688.369995,34.150333,5.662,0,8.71,47.150944,24.131676,32.873173,36.770164,28.23,58.622902,4.016,21.026669,19.606436,0,0,14.412834,0,0,0,49.560001,52.416252,27.889999,80.979576,19.430864,0,8.828216,0,0,63.214668,0,13.236391,25.004999,48.567074,34.279999,46.958191,7.213,3.19261,0,39.706696,38.769909,168.774368
06.06.2016,1683.410034,34.423534,5.721,0,8.661,47.266796,24.150513,33.423252,36.799454,28.309999,58.543938,4.011,20.747845,19.824587,0,0,14.290352,0,0,0,46.700001,52.386913,27.525,81.459747,19.560404,0,8.830155,0,0,63.995556,0,12.890342,25.355,48.660465,34.025002,47.192608,7.14,3.157535,0,39.735699,38.480282,167.067123
07.06.2016,1697.680054,35.092411,5.711,0,9.08,47.174118,24.367107,33.369705,37.433922,28.950001,58.958511,4.05,20.838051,19.665516,0,0,14.560795,0,0,0,46.810001,52.797642,28.155001,81.497414,19.729765,0,8.732162,0,0,64.454178,0,13.041738,25.219999,49.26012,34.200001,47.680195,7.321,3.151158,0,40.161095,38.709984,170.774292
08.06.2016,1698.469971,34.955807,5.68,0,8.98,46.339993,24.673168,33.394043,38.043995,28.49,58.662384,4.004,20.460819,19.233757,0,0,14.394217,0,0,0,47,52.8172,27.969999,81.412674,19.615194,0,8.732162,0,0,63.598911,0,13.322904,25.200001,49.515709,33.955002,47.727074,7.294,3.179856,0,39.523006,41.007019,167.652451
09.06.2016,1679.329956,34.140911,5.445,0,8.705,46.24268,24.480114,33.311287,37.824371,28.264999,57.971424,3.953,20.02618,18.933796,0,0,14.140432,0,0,0,46.764999,52.562943,27.74,80.715958,19.590246,0,8.473107,0,0,63.177483,0,12.929272,25.200001,47.962505,33.825001,47.642685,7.201,3.11688,0,39.107281,40.457726,165.847641
10.06.2016,1641.819946,33.43906,5.38,0,8.63,46.738529,23.171118,32.98027,37.126446,27.225,56.105839,3.746,19.735054,18.129362,0,0,13.86509,0,0,0,44.465,51.105843,26.725,81.290268,19.201725,0,8.159719,0,0,61.095119,0,12.708665,24.094999,47.353024,33.474998,48.156612,6.999,3.053905,0,38.02446,39.953381,162.677048
13.06.2016,1611.819946,33.128178,5.316,0,8.225,45.556126,23.100491,32.342567,36.233307,27.01,54.723919,3.758,19.489033,17.606707,0,0,13.706352,0,0,0,42.400002,49.629192,26.195,77.552467,18.972488,0,7.924922,0,0,60.200195,0,12.154986,22.85,43.42086,32.584999,47.585587,6.8,3.018033,0,37.202675,39.424065,169.018265
14.06.2016,1574.719971,32.007103,5.33,0,8.12,45.379711,22.919205,32.318226,34.944832,25.85,54.733791,3.657,19.083097,17.138588,0,0,13.668138,0,0,0,39.294998,49.277145,25.059999,76.356735,18.434374,0,8.016125,0,0,57.96909,0,12.111731,22.85,44.492374,32.139999,47.604618,6.58,2.967812,0,36.424393,38.295525,167.847565
15.06.2016,1582.550049,31.992973,5.416,0,8.354,45.455994,23.198034,32.824497,34.505585,26.860001,54.723919,3.688,19.189705,17.429544,0,0,13.849412,0,0,0,38.540001,49.511845,25.334999,76.413239,18.399542,0,8.170392,0,0,59.406914,0,12.241498,23.370001,44.826611,31.200001,48.632462,6.69,2.988538,0,35.96516,38.819843,165.408646
16.06.2016,1559.449951,31.573748,5.386,0,8.07,44.712223,22.556248,32.85857,34.554394,26.379999,54.5956,3.515,18.943684,17.092403,0,0,13.076299,0,0,0,36.674999,49.091343,24.615,74.652603,18.235172,0,7.91716,0,0,58.534306,0,12.457779,22.440001,45.45084,30.695,48.54681,6.451,2.924766,0,35.96516,38.305508,160.823441
17.06.2016,1575.469971,32.190807,5.316,0,8.31,44.902935,22.431255,32.293884,34.578796,27.200001,54.684441,3.641,18.984688,17.508055,0,0,13.712232,0,0,0,37.935001,47.922737,25.375,77.062881,18.245054,0,8.042321,0,0,58.692959,0,12.976853,22.290001,44.998646,31.790001,49.784039,6.519,2.886502,0,36.115017,39.099487,161.750229
20.06.2016,1618.459961,32.822002,5.42,0,8.536,46.595501,22.806232,33.077621,35.442657,27.74,55.81958,3.72,19.230711,18.556412,0,0,14.208043,0,0,0,39.395,49.814995,26.415001,82.928513,18.58886,0,8.429446,0,0,61.469448,0,12.903318,23.719999,46.886078,32.200001,51.639874,6.827,2.94868,0,37.468544,39.688725,165.115967
21.06.2016,1614.400024,34.188015,5.399,0,8.284,46.533516,22.428852,33.077621,34.949715,27.030001,55.592556,3.704,19.185606,19.406183,0,0,13.974835,0,0,0,37.610001,49.326038,26.530001,83.860603,18.67359,0,8.150017,0,0,62.272648,0,12.898993,23.6,45.726093,31.775,51.344845,6.985,2.932737,0,37.39603,39.733665,167.603683
22.06.2016,1626.51001,35.74715,5.39,0,8.435,46.204544,22.022629,32.503208,35.066849,27.66,55.839325,3.714,19.189705,19.452368,0,0,14.15611,0,0,0,38.040001,48.890869,26.940001,83.08857,19.062206,0,8.174273,0,0,62.302395,0,12.976853,24.16,46.252018,31.92,51.754082,6.864,2.950275,0,37.898769,39.573872,169.359726
23.06.2016,1641.619995,35.167778,5.46,0,8.521,46.43816,22.111565,32.809895,35.535381,27.73,56.165062,3.765,19.361923,19.88187,0,0,14.15513,0,0,0,37.57,49.88345,27.355,82.297699,19.306314,0,8.393548,0,0,64.325272,0,12.976853,23.440001,47.239975,32.235001,52.18235,6.889,3.001292,0,38.449848,39.553898,172.774216
24.06.2016,1586.670044,33.293041,5.43,0,7.912,44.817116,21.510641,33.291813,34.7789,26.295,54.694309,3.67,18.779671,17.68355,0,0,13.50254,0,0,0,35.619999,49.492287,25.57,80.414665,18.937656,0,8.156809,0,0,62.857693,0,12.626479,22.934999,43.253746,30.42,50.183758,6.479,2.931143,0,36.791779,39.164402,163.79892
27.06.2016,1520.880005,32.553509,5.195,0,7.44,43.382015,20.522724,32.181927,33.353767,25.934999,52.502983,3.484,18.32453,16.261105,0,0,12.983212,0,0,0,33.244999,46.15271,24.035,75.77301,18.130484,0,7.897756,0,0,58.960693,0,12.531316,21.785,43.042393,28.709999,49.631767,6.3,2.872951,0,34.606796,37.691303,154.823654
28.06.2016,1554.709961,32.991577,5.229,0,7.378,44.392784,21.145283,32.814762,34.651997,26.405001,53.825676,3.664,18.517246,16.219542,0,0,13.773963,0,0,0,35.494999,46.915478,24.815001,77.439491,18.504133,0,8.082101,0,0,61.380203,0,11.981962,22,43.661709,28.99,49.479492,6.386,2.900851,0,35.679951,38.240593,161.262451
29.06.2016,1583.859985,33.396671,5.373,0,7.413,44.93631,21.354403,33.574158,35.632999,26.545,53.75658,3.77,19.029793,16.505878,0,0,13.920943,0,0,0,37.150002,47.570683,25.254999,79.105965,19.097038,0,8.251893,0,0,64.37484,0,12.068474,22.754999,43.194763,29.745001,50.345551,6.535,2.994915,0,35.215889,38.640076,167.164688
30.06.2016,1601.040039,32.445168,5.461,0,7.716,45.017361,21.330366,35.472652,36.594467,26.809999,54.042831,3.8,18.923183,16.524351,0,0,14.625464,0,0,0,37.330002,47.428886,25.424999,79.237778,19.425877,0,8.461464,0,0,65.792831,0,12.544292,23.4,43.450359,30.545,49.479492,6.766,2.943897,0,35.96516,39.409084,166.579315
01.07.2016,1620.51001,32.91621,5.517,0,7.763,45.618103,21.287098,35.633289,36.457809,27.24,54.289604,3.811,19.238911,16.496643,0,0,14.560795,0,0,0,37.685001,48.225887,25.620001,80.424088,19.774672,0,8.554608,0,0,67.666962,0,12.111731,23.719999,44.81678,31.045,49.955345,6.606,2.871356,0,36.994808,39.728668,169.310928
04.07.2016,1603.709961,32.506409,5.35,0,7.608,44.998291,20.671755,35.185444,35.764771,26.73,54.259995,3.858,19.111799,16.076376,0,0,14.532378,0,0,0,37.68,47.912952,25.424999,79.077713,19.819483,0,8.720518,0,0,65.70359,0,12.535641,24.290001,43.637131,30.610001,49.660313,6.763,2.823527,0,36.762779,39.349163,167.750015
05.07.2016,1577.01001,32.360382,5.381,0,7.338,45.136559,20.383312,34.995594,34.622719,25.860001,53.203812,3.749,19.128201,15.471374,0,0,13.896446,0,0,0,37.195,47.179516,24.940001,76.187271,19.510603,0,8.490572,0,0,65.049133,0,12.055497,23.5,42.595112,30.5,49.631767,6.38,2.782075,0,35.665451,38.660049,164.774521
06.07.2016,1551.689941,31.813978,5.24,0,7.148,45.217606,20.501091,35.175709,35.091251,24.57,52.196987,3.691,18.919081,15.115764,0,0,13.927801,0,0,0,36.775002,46.690556,24.025,75.584702,19.381063,0,8.32078,0,0,62.837856,0,12.366942,23.045,42.988323,30.549999,48.708603,6.271,2.724679,0,34.698643,38.055832,159.506409
07.07.2016,1582.089966,32.595901,5.236,0,7.27,46.042431,20.921738,35.170841,35.906307,25.555,52.078537,3.791,19.501335,15.633015,0,0,13.958178,0,0,0,38.715,47.228413,24.405001,77.769012,19.560404,0,8.431386,0,0,63.006432,0,12.328012,23.5,42.270706,30.58,49.403355,6.337,2.825918,0,35.815304,38.67503,163.262375
08.07.2016,1610.199951,32.953892,5.216,0,7.308,46.585957,20.986637,35.458042,36.809212,26.295,50.874294,3.78,20.284504,15.674581,0,0,14.061064,0,0,0,39.779999,47.546234,25.315001,77.627785,19.939043,0,8.617673,0,0,62.818024,0,12.427501,23.73,43.514256,31.17,49.479492,6.531,2.892879,0,36.699932,39.154415,163.652603
11.07.2016,1636.339966,33.448486,5.286,0,7.5,47.315434,20.950583,35.905899,37.385117,27.705,51.525772,3.85,20.419817,16.441221,0,0,14.280554,0,0,0,39.82,49.365154,25.725,80.292267,20.033749,0,8.899043,0,0,65.029297,0,12.18094,24.115,43.82391,31.620001,49.25108,6.804,2.907228,0,37.391197,39.53392,170.286514
12.07.2016,1627.369995,32.953892,5.321,0,7.336,47.08181,21.089996,35.750126,37.263103,27.495001,52.631302,3.86,20.378813,16.330381,0,0,14.280554,0,0,0,39.220001,48.983772,25.885,80.103966,19.929062,0,8.900014,0,0,63.531979,0,12.237174,24.049999,43.922215,31.129999,49.48901,6.721,2.873748,0,37.260681,39.464012,168.042694
13.07.2016,1625.339966,33.241226,5.29,0,7.283,47.320198,21.051538,36.353748,36.945866,26.915001,52.404274,3.834,20.374712,16.385803,0,0,14.247238,0,0,0,38.919998,49.726986,25.549999,79.623795,19.924072,0,8.926209,0,0,63.819546,0,12.405872,24.25,43.873066,31.190001,49.584179,6.914,2.862587,0,37.202675,39.324192,168.969482
14.07.2016,1634.060059,32.972733,5.27,0,7.347,47.224846,21.034712,34.820343,36.931225,27.01,52.118019,3.843,20.501823,16.219542,0,0,14.420673,0,0,0,39.195,50.401745,25.545,80.970161,19.869282,0,8.84374,0,0,64.325272,0,12.808155,24.805,43.705944,33.355,49.460457,6.931,2.862587,0,37.594227,39.738659,169.554825
15.07.2016,1625.660034,32.209648,5.28,0,7.175,46.481071,21.130861,33.686119,36.89706,27.295,54.763405,3.79,20.587931,16.104084,0,0,14.37364,0,0,0,39.189999,49.003326,25.155001,80.094559,19.879263,0,8.860233,0,0,64.057526,0,12.795177,24.799999,43.676456,33.174999,48.680058,6.866,2.905634,0,37.241344,39.184376,166.676895
18.07.2016,1644.310059,31.950581,5.23,0,7.281,47.329731,21.34479,34.421177,37.878056,29.02,55.118755,3.879,20.415716,16.422749,0,0,14.547075,0,0,0,38.950001,50.206165,25.264999,80.876007,19.968981,0,8.925241,0,0,65.168129,0,12.548617,24.945,43.814083,33.27,49.888725,7.046,2.880922,0,38.353168,39.543911,167.652451
19.07.2016,1639.650024,31.856371,5.349,0,7.35,47.162861,20.909719,32.147854,37.790203,29.115,54.74366,4.094,20.280403,16.413511,0,0,14.508862,0,0,0,38.970001,50.372406,25.555,79.943916,20.20311,0,8.827245,0,0,64.850815,0,12.717317,24.940001,44.163059,33.27,49.022671,7.147,2.822729,0,37.932613,39.548901,168.042694
