Date,Open,High,Low,Close,Adj Close,Volume
2009-08-21,695.840027,711.460022,695.809998,708.570007,708.570007,168130500
2009-08-24,714.419983,717.679993,704.409973,707.340027,707.340027,147877400
2009-08-25,704.140015,706.190002,696.690002,705.789978,705.789978,193932700
2009-08-26,703.969971,718.059998,703.090027,703.729980,703.729980,244224000
2009-08-27,703.729980,710.409973,690.510010,697.729980,697.729980,168676700
2009-08-28,700.820007,712.909973,700.820007,705.030029,705.030029,223594000
2009-08-31,706.119995,706.119995,693.830017,694.450012,694.450012,108290700
2009-09-01,703.390015,703.750000,680.010010,680.010010,680.010010,265331300
2009-09-02,678.849976,679.739990,665.489990,674.510010,674.510010,224578900
2009-09-03,678.520020,692.729980,675.049988,685.619995,685.619995,202663900
2009-09-04,691.179993,701.059998,690.590027,700.979980,700.979980,154162300
2009-09-07,714.599976,714.599976,714.599976,714.599976,714.599976,0
2009-09-08,714.989990,726.380005,714.770020,722.409973,722.409973,164235200
2009-09-09,721.320007,736.669983,719.440002,736.669983,736.669983,243598200
2009-09-10,742.780029,750.380005,735.929993,743.630005,743.630005,286389500
2009-09-11,745.460022,753.119995,743.890015,745.700012,745.700012,194534700
2009-09-14,741.200012,741.200012,724.280029,735.820007,735.820007,169335900
2009-09-15,739.630005,754.750000,739.150024,753.919983,753.919983,206336300
2009-09-16,759.169983,764.969971,758.479980,760.760010,760.760010,228724600
2009-09-17,762.369995,767.760010,757.270020,765.789978,765.789978,287060000
2009-09-18,763.039978,775.109985,755.979980,772.940002,772.940002,987592300
2009-09-21,770.309998,771.799988,752.460022,757.929993,757.929993,181083300
2009-09-22,761.150024,771.109985,761.150024,770.669983,770.669983,159373900
2009-09-23,770.299988,772.099976,760.469971,763.880005,763.880005,250829000
2009-09-24,763.030029,763.030029,745.799988,746.049988,746.049988,199727000
2009-09-25,744.229980,745.099976,732.320007,738.739990,738.739990,227758900
2009-09-28,739.010010,755.539978,732.659973,755.489990,755.489990,161428300
2009-09-29,756.469971,760.010010,751.700012,752.700012,752.700012,174485000
2009-09-30,754.150024,760.609985,748.799988,757.799988,757.799988,166832900
2009-10-01,756.119995,760.369995,738.700012,738.700012,738.700012,153991600
2009-10-02,735.270020,735.270020,712.979980,720.070007,720.070007,188850200
2009-10-05,722.770020,732.500000,720.849976,731.619995,731.619995,113308000
2009-10-06,734.669983,752.359985,734.239990,751.409973,751.409973,136519000
2009-10-07,752.130005,759.130005,746.320007,747.909973,747.909973,187066000
2009-10-08,753.349976,759.150024,751.229980,757.530029,757.530029,165372100
2009-10-09,756.989990,760.890015,751.369995,760.650024,760.650024,123470600
2009-10-12,766.090027,780.200012,765.950012,779.070007,779.070007,164285200
2009-10-13,780.109985,781.880005,771.500000,775.099976,775.099976,156293800
2009-10-14,777.549988,791.909973,777.349976,790.020020,790.020020,177245000
2009-10-15,790.619995,792.570007,775.000000,776.140015,776.140015,189161700
2009-10-16,777.140015,780.409973,761.359985,765.849976,765.849976,181812700
2009-10-19,768.450012,776.340027,767.650024,772.140015,772.140015,138381000
2009-10-20,774.820007,779.630005,762.880005,776.710022,776.710022,175916400
2009-10-21,778.489990,781.849976,765.919983,775.679993,775.679993,159279400
2009-10-22,770.640015,770.640015,758.609985,763.130005,763.130005,146966100
2009-10-23,767.239990,772.239990,760.320007,761.500000,761.500000,120561300
2009-10-26,764.909973,770.820007,753.919983,755.090027,755.090027,143597500
2009-10-27,756.280029,759.309998,743.359985,744.710022,744.710022,169338000
2009-10-28,741.460022,742.020020,713.919983,716.679993,716.679993,272745200
2009-10-29,710.320007,732.549988,705.119995,732.309998,732.309998,221126300
2009-10-30,734.590027,746.349976,725.609985,727.299988,727.299988,210581300
2009-11-02,726.659973,729.940002,714.299988,722.669983,722.669983,166314900
2009-11-03,719.349976,720.280029,706.309998,717.559998,717.559998,152122200
2009-11-04,721.659973,735.750000,721.659973,735.369995,735.369995,150122600
2009-11-05,732.609985,753.900024,727.109985,750.020020,750.020020,162362900
2009-11-06,752.609985,758.320007,742.520020,749.780029,749.780029,130939600
2009-11-09,753.260010,760.799988,753.150024,760.789978,760.789978,0
2009-11-10,762.109985,765.289978,751.830017,752.809998,752.809998,145817800
2009-11-11,754.630005,766.400024,754.630005,760.460022,760.460022,0
2009-11-12,762.219971,768.700012,756.479980,762.559998,762.559998,0
2009-11-13,762.440002,762.909973,756.950012,761.429993,761.429993,0
2009-11-16,763.900024,782.690002,763.700012,781.919983,781.919983,0
2009-11-17,780.539978,784.419983,776.809998,779.520020,779.520020,0
2009-11-18,781.900024,789.349976,780.090027,783.119995,783.119995,0
2009-11-19,780.830017,782.969971,760.669983,760.669983,760.669983,116359600
2009-11-20,763.090027,773.799988,761.059998,761.840027,761.840027,0
2009-11-23,765.179993,779.750000,765.179993,779.210022,779.210022,117875300
2009-11-24,775.400024,784.340027,772.710022,781.099976,781.099976,132171300
2009-11-25,784.760010,793.020020,784.479980,791.849976,791.849976,162659900
2009-11-26,790.679993,791.010010,767.619995,768.900024,768.900024,110260700
2009-11-27,758.510010,782.929993,751.950012,782.429993,782.429993,0
2009-11-30,784.280029,790.179993,778.890015,781.869995,781.869995,0
2009-12-01,785.140015,801.940002,785.030029,801.739990,801.739990,0
2009-12-02,802.469971,805.559998,796.270020,802.500000,802.500000,129023000
2009-12-03,805.349976,813.580017,799.719971,802.770020,802.770020,138247300
2009-12-04,800.070007,810.000000,793.250000,809.219971,809.219971,174765000
2009-12-07,808.500000,816.669983,801.880005,814.770020,814.770020,0
2009-12-08,814.330017,821.710022,808.179993,812.859985,812.859985,0
2009-12-09,812.359985,814.229980,800.770020,806.520020,806.520020,0
2009-12-10,808.419983,816.419983,807.130005,814.469971,814.469971,0
2009-12-11,817.690002,819.659973,810.219971,810.630005,810.630005,109323500
2009-12-14,814.859985,817.250000,810.080017,813.250000,813.250000,0
2009-12-15,814.390015,816.630005,805.679993,812.039978,812.039978,0
2009-12-16,814.500000,822.830017,812.169983,822.830017,822.830017,0
2009-12-17,820.929993,823.849976,815.369995,815.750000,815.750000,0
2009-12-18,816.489990,820.590027,815.140015,815.340027,815.340027,0
2009-12-21,814.830017,819.520020,814.830017,817.809998,817.809998,90721600
2009-12-22,818.320007,820.469971,809.950012,810.969971,810.969971,122169500
2009-12-23,814.010010,817.630005,810.919983,812.349976,812.349976,0
2009-12-28,813.440002,817.030029,798.580017,805.710022,805.710022,82377400
2009-12-29,803.510010,818.900024,802.359985,818.210022,818.210022,146709300
2009-12-30,819.109985,823.669983,813.359985,817.580017,817.580017,80303900
2010-01-04,818.270020,834.460022,818.090027,834.460022,834.460022,121276100
2010-01-05,836.609985,851.000000,835.830017,847.859985,847.859985,0
2010-01-06,849.489990,856.010010,845.059998,856.010010,856.010010,0
2010-01-07,854.869995,858.869995,846.210022,858.590027,858.590027,139642300
2010-01-08,860.789978,866.770020,857.630005,862.520020,862.520020,0
2010-01-11,866.950012,869.239990,852.210022,853.409973,853.409973,211041100
2010-01-12,853.530029,855.679993,837.469971,842.090027,842.090027,167527300
2010-01-13,837.989990,852.520020,833.979980,851.869995,851.869995,0
2010-01-14,856.659973,870.070007,856.659973,862.830017,862.830017,0
2010-01-15,861.309998,862.059998,839.159973,841.140015,841.140015,0
2010-01-18,839.599976,841.320007,831.700012,834.809998,834.809998,165744000
2010-01-19,833.219971,840.049988,823.130005,839.070007,839.070007,193456200
2010-01-20,837.130005,843.429993,824.729980,826.270020,826.270020,278728100
2010-01-21,826.679993,837.340027,822.039978,822.090027,822.090027,0
2010-01-22,818.229980,818.659973,803.719971,808.400024,808.400024,241393900
2010-01-25,804.710022,820.960022,800.559998,808.359985,808.359985,200568900
2010-01-26,806.409973,812.440002,804.330017,809.580017,809.580017,0
2010-01-27,808.929993,811.570007,801.200012,803.710022,803.710022,0
2010-01-28,807.250000,821.830017,807.250000,807.849976,807.849976,185070100
2010-01-29,811.840027,813.909973,799.820007,807.250000,807.250000,162164700
2010-02-01,809.190002,815.270020,805.599976,812.900024,812.900024,0
2010-02-02,814.640015,826.489990,813.080017,825.349976,825.349976,147267300
2010-02-03,829.039978,832.520020,821.409973,822.549988,822.549988,166219800
2010-02-04,823.989990,824.799988,795.349976,797.359985,797.359985,228224100
2010-02-05,793.469971,793.549988,774.210022,775.940002,775.940002,0
2010-02-08,778.750000,785.429993,764.549988,771.539978,771.539978,210383000
2010-02-09,772.700012,789.380005,768.729980,784.179993,784.179993,0
2010-02-10,788.469971,792.330017,780.320007,780.809998,780.809998,0
2010-02-11,783.559998,791.210022,776.479980,780.679993,780.679993,188715500
2010-02-12,784.640015,792.130005,773.150024,780.590027,780.590027,194228600
2010-02-15,781.669983,791.940002,780.909973,789.119995,789.119995,0
2010-02-16,792.919983,800.070007,791.250000,799.809998,799.809998,0
2010-02-17,804.880005,813.619995,804.880005,813.119995,813.119995,173013800
2010-02-18,810.729980,817.520020,809.750000,815.729980,815.729980,0
2010-02-19,810.169983,817.059998,806.710022,816.219971,816.219971,0
2010-02-22,820.239990,824.419983,816.260010,816.590027,816.590027,0
2010-02-23,818.849976,821.140015,804.299988,805.909973,805.909973,0
2010-02-24,805.859985,807.080017,794.770020,799.260010,799.260010,0
2010-02-25,798.190002,801.289978,776.979980,777.619995,777.619995,0
2010-02-26,782.570007,788.140015,778.059998,788.130005,788.130005,0
2010-03-01,789.989990,799.739990,788.950012,799.739990,799.739990,0
2010-03-02,799.969971,803.539978,796.150024,803.539978,803.539978,178380800
2010-03-03,802.500000,817.729980,801.020020,816.690002,816.690002,0
2010-03-04,815.390015,819.369995,811.270020,815.239990,815.239990,0
2010-03-05,819.400024,825.049988,819.210022,823.349976,823.349976,0
2010-03-08,827.309998,830.590027,824.770020,828.169983,828.169983,0
2010-03-09,830.960022,831.359985,821.710022,829.789978,829.789978,127302300
2010-03-10,830.419983,845.840027,829.809998,843.669983,843.669983,0
2010-03-11,842.280029,844.590027,835.250000,836.500000,836.500000,0
2010-03-12,839.159973,842.690002,832.719971,833.890015,833.890015,0
2010-03-15,833.770020,836.650024,826.409973,827.090027,827.090027,132091200
2010-03-16,829.590027,832.419983,828.049988,830.119995,830.119995,0
2010-03-17,833.630005,836.489990,826.919983,831.169983,831.169983,0
2010-03-18,830.599976,831.270020,823.890015,823.900024,823.900024,164565600
2010-03-19,825.900024,828.539978,816.140015,818.940002,818.940002,0
2010-03-22,816.090027,817.570007,806.599976,816.020020,816.020020,0
2010-03-23,815.450012,821.229980,814.619995,818.659973,818.659973,112877300
2010-03-24,821.570007,828.869995,820.890015,824.530029,824.530029,0
2010-03-25,825.010010,832.869995,822.510010,832.229980,832.229980,0
2010-03-26,832.739990,833.219971,825.979980,826.750000,826.750000,0
2010-03-29,830.349976,832.239990,820.580017,820.760010,820.760010,0
2010-03-30,823.429993,823.650024,805.940002,809.859985,809.859985,0
2010-03-31,809.440002,819.539978,809.440002,815.969971,815.969971,0
2010-04-01,819.539978,826.390015,819.539978,825.479980,825.479980,0
2010-04-06,827.900024,838.599976,827.900024,838.340027,838.340027,0
2010-04-07,838.349976,840.210022,835.390015,836.739990,836.739990,0
2010-04-08,834.659973,837.070007,826.390015,829.039978,829.039978,0
2010-04-09,830.929993,836.390015,830.929993,835.200012,835.200012,160865400
2010-04-12,840.599976,843.390015,836.070007,839.659973,839.659973,153509800
2010-04-13,839.239990,843.710022,836.900024,840.330017,840.330017,0
2010-04-14,843.520020,847.780029,842.549988,847.030029,847.030029,0
2010-04-15,849.369995,853.469971,846.750000,851.900024,851.900024,0
2010-04-16,849.520020,849.520020,837.429993,837.450012,837.450012,0
2010-04-19,833.460022,835.469971,828.919983,832.349976,832.349976,144640200
2010-04-20,835.020020,849.729980,835.020020,848.229980,848.229980,166549000
2010-04-21,849.330017,854.690002,844.739990,849.219971,849.219971,0
2010-04-22,847.489990,857.900024,838.030029,841.059998,841.059998,0
2010-04-23,843.400024,848.799988,838.950012,839.559998,839.559998,0
2010-04-26,842.919983,850.369995,842.919983,844.919983,844.919983,0
2010-04-27,843.789978,845.390015,821.010010,821.140015,821.140015,0
2010-04-28,815.390015,815.390015,783.880005,799.809998,799.809998,0
2010-04-29,802.340027,808.929993,797.559998,805.750000,805.750000,253964100
2010-04-30,808.460022,817.750000,800.200012,803.030029,803.030029,0
2010-05-03,801.960022,812.270020,799.070007,811.969971,811.969971,0
2010-05-04,815.400024,822.880005,787.340027,789.390015,789.390015,0
2010-05-05,787.809998,787.849976,768.989990,773.140015,773.140015,247182400
2010-05-06,770.650024,782.070007,763.460022,769.630005,769.630005,213037800
2010-05-07,756.130005,763.700012,743.020020,746.530029,746.530029,0
2010-05-10,759.789978,780.150024,759.789978,780.099976,780.099976,0
2010-05-11,775.609985,777.000000,762.710022,769.979980,769.979980,191136000
2010-05-12,769.309998,792.640015,766.539978,789.820007,789.820007,0
2010-05-13,794.950012,802.010010,790.070007,792.210022,792.210022,138544300
2010-05-14,791.000000,791.409973,769.659973,772.400024,772.400024,0
2010-05-17,767.750000,775.390015,762.700012,765.989990,765.989990,152430600
2010-05-18,770.820007,780.549988,766.849976,768.679993,768.679993,0
2010-05-19,763.640015,764.080017,745.409973,745.409973,745.409973,0
2010-05-20,748.640015,753.549988,716.590027,723.260010,723.260010,0
2010-05-21,721.770020,728.630005,711.820007,725.280029,725.280029,0
2010-05-24,728.830017,733.969971,719.099976,723.619995,723.619995,100038900
2010-05-25,716.609985,716.609985,687.599976,691.020020,691.020020,0
2010-05-26,696.280029,721.010010,696.229980,716.130005,716.130005,283800300
2010-05-27,719.539978,741.469971,718.950012,741.380005,741.380005,0
2010-05-28,744.869995,748.989990,740.229980,742.169983,742.169983,0
2010-05-31,739.169983,748.030029,739.169983,747.940002,747.940002,78762600
2010-06-01,747.820007,750.109985,728.859985,744.969971,744.969971,169985800
2010-06-02,737.320007,744.890015,732.349976,742.419983,742.419983,0
2010-06-03,748.200012,759.229980,748.150024,756.719971,756.719971,128703900
2010-06-04,759.190002,768.179993,745.640015,746.219971,746.219971,0
2010-06-07,742.059998,742.059998,728.080017,730.770020,730.770020,0
2010-06-08,733.760010,736.880005,716.169983,719.559998,719.559998,0
2010-06-09,722.500000,740.119995,722.500000,739.809998,739.809998,0
2010-06-10,738.299988,755.210022,736.010010,753.669983,753.669983,0
2010-06-11,757.479980,766.179993,756.260010,764.020020,764.020020,0
2010-06-14,767.809998,774.780029,767.809998,772.729980,772.729980,145794800
2010-06-15,771.340027,776.770020,766.320007,775.789978,775.789978,0
2010-06-16,780.460022,785.190002,770.119995,773.520020,773.520020,177015000
2010-06-17,775.239990,782.830017,770.590027,778.250000,778.250000,0
2010-06-18,778.400024,780.070007,770.929993,777.140015,777.140015,0
2010-06-21,783.179993,793.280029,783.179993,789.609985,789.609985,128701600
2010-06-22,787.260010,787.260010,773.659973,780.650024,780.650024,113109000
2010-06-23,775.809998,781.140015,772.140015,772.469971,772.469971,0
2010-06-24,774.979980,777.729980,757.780029,758.289978,758.289978,0
2010-06-25,759.500000,765.090027,750.830017,751.710022,751.710022,119103700
2010-06-28,752.690002,760.200012,748.489990,757.070007,757.070007,0
2010-06-29,753.359985,753.359985,732.400024,733.250000,733.250000,142439400
2010-06-30,735.109985,742.849976,732.059998,734.479980,734.479980,140642300
2010-07-01,727.890015,733.549988,719.320007,720.059998,720.059998,174413500
2010-07-02,725.200012,730.580017,723.250000,725.500000,725.500000,0
2010-07-05,729.179993,731.559998,723.119995,723.219971,723.219971,0
2010-07-06,726.590027,751.049988,726.590027,749.500000,749.500000,198112600
2010-07-07,746.150024,755.260010,741.809998,755.070007,755.070007,0
2010-07-08,759.869995,769.619995,759.869995,765.289978,765.289978,0
2010-07-09,768.070007,774.289978,768.070007,773.030029,773.030029,0
2010-07-12,775.159973,780.369995,770.830017,776.090027,776.090027,0
2010-07-13,775.070007,788.140015,773.049988,788.140015,788.140015,0
2010-07-14,793.000000,796.330017,788.700012,793.030029,793.030029,156459800
2010-07-15,790.340027,794.500000,779.760010,783.929993,783.929993,0
2010-07-16,782.580017,789.710022,773.419983,775.000000,775.000000,0
2010-07-19,773.700012,779.219971,768.830017,771.080017,771.080017,0
2010-07-20,773.500000,776.890015,752.270020,758.640015,758.640015,0
2010-07-21,765.770020,773.489990,764.929993,770.809998,770.809998,0
2010-07-22,767.590027,783.869995,766.119995,783.700012,783.700012,114658700
2010-07-23,783.780029,788.679993,781.130005,786.299988,786.299988,0
2010-07-26,789.780029,793.140015,784.400024,793.119995,793.119995,0
2010-07-27,794.700012,797.640015,786.690002,787.049988,787.049988,0
2010-07-28,788.940002,791.099976,777.780029,779.679993,779.679993,0
2010-07-29,782.640015,784.260010,771.260010,771.609985,771.609985,0
2010-07-30,773.700012,773.700012,759.900024,764.890015,764.890015,0
2010-08-02,769.289978,778.729980,769.289978,778.390015,778.390015,0
2010-08-03,780.030029,781.849976,775.130005,779.809998,779.809998,0
2010-08-04,779.520020,783.169983,775.349976,781.340027,781.340027,0
2010-08-05,782.989990,785.510010,774.469971,775.479980,775.479980,0
2010-08-06,777.400024,778.630005,768.530029,769.309998,769.309998,0
2010-08-09,771.020020,778.000000,771.020020,775.739990,775.739990,0
2010-08-10,773.299988,773.299988,763.919983,765.830017,765.830017,129803400
2010-08-11,763.150024,763.150024,743.859985,744.150024,744.150024,0
2010-08-12,745.760010,749.989990,741.859985,746.840027,746.840027,0
2010-08-13,749.919983,754.840027,743.159973,746.210022,746.210022,0
2010-08-16,747.780029,751.739990,742.299988,746.940002,746.940002,0
2010-08-17,750.090027,760.760010,749.510010,760.739990,760.739990,0
2010-08-18,760.159973,760.330017,754.309998,757.489990,757.489990,0
2010-08-19,758.549988,765.090027,751.450012,751.450012,751.450012,0
2010-08-20,752.000000,752.130005,739.330017,742.150024,742.150024,0
2010-08-23,743.239990,745.309998,738.690002,739.650024,739.650024,0
2010-08-24,737.510010,738.179993,720.869995,725.229980,725.229980,130581700
2010-08-25,723.799988,728.890015,715.090027,718.039978,718.039978,0
2010-08-26,721.739990,727.340027,721.739990,725.000000,725.000000,96837500
2010-08-27,725.419983,733.760010,723.049988,733.760010,733.760010,113109400
2010-08-30,737.650024,744.549988,736.500000,742.909973,742.909973,0
2010-08-31,736.270020,741.849976,731.809998,741.849976,741.849976,0
2010-09-01,744.010010,760.020020,737.150024,759.190002,759.190002,147612900
2010-09-02,760.130005,764.489990,757.150024,761.909973,761.909973,116959600
2010-09-03,764.059998,768.859985,762.570007,766.169983,766.169983,113641100
2010-09-06,768.489990,769.669983,766.239990,769.630005,769.630005,65646300
2010-09-07,768.520020,768.840027,756.599976,758.489990,758.489990,96354800
2010-09-08,755.489990,760.580017,750.820007,760.479980,760.479980,135766400
2010-09-09,759.640015,766.520020,755.750000,766.409973,766.409973,120552800
2010-09-10,765.539978,770.250000,764.820007,769.780029,769.780029,119060600
2010-09-13,772.820007,775.789978,771.440002,775.049988,775.049988,91705700
2010-09-14,775.659973,781.340027,775.450012,779.799988,779.799988,103500300
2010-09-15,780.090027,781.229980,773.119995,774.969971,774.969971,147621300
2010-09-16,775.729980,776.729980,771.729980,772.299988,772.299988,82740900
2010-09-17,776.020020,785.080017,774.280029,774.710022,774.710022,683275500
2010-09-20,776.849976,782.750000,776.849976,782.530029,782.530029,118093800
2010-09-21,782.799988,789.270020,779.460022,779.809998,779.809998,141639800
2010-09-22,781.159973,781.159973,771.450012,773.820007,773.820007,124708300
2010-09-23,774.710022,777.289978,765.440002,772.539978,772.539978,133022000
2010-09-24,771.280029,779.150024,766.299988,777.590027,777.590027,102613300
2010-09-27,777.580017,784.700012,776.469971,779.320007,779.320007,0
2010-09-28,775.559998,781.859985,770.349976,778.659973,778.659973,138412100
2010-09-29,781.809998,784.890015,776.849976,777.919983,777.919983,132343000
2010-09-30,775.599976,784.549988,773.580017,781.469971,781.469971,147637200
2010-10-01,782.900024,786.000000,776.510010,778.719971,778.719971,111537200
2010-10-04,779.780029,780.219971,768.989990,769.010010,769.010010,94258200
2010-10-05,767.849976,773.030029,765.500000,773.030029,773.030029,111062200
2010-10-06,775.619995,782.419983,773.419983,775.070007,775.070007,127061400
2010-10-07,774.580017,777.229980,770.969971,774.049988,774.049988,141922800
2010-10-08,772.340027,774.590027,769.659973,773.330017,773.330017,141653800
2010-10-11,773.909973,782.289978,773.770020,781.919983,781.919983,96242900
2010-10-12,779.210022,782.890015,776.190002,781.080017,781.080017,120638700
2010-10-13,783.270020,803.390015,783.200012,802.219971,802.219971,223605000
2010-10-14,803.479980,810.159973,803.479980,808.739990,808.739990,0
2010-10-15,810.059998,811.030029,804.700012,807.979980,807.979980,128087900
2010-10-18,808.369995,810.450012,804.700012,807.369995,807.369995,140061000
2010-10-19,806.880005,809.299988,795.750000,797.419983,797.419983,181362500
2010-10-20,795.190002,798.289978,789.700012,798.289978,798.289978,140751800
2010-10-21,799.619995,807.700012,796.750000,807.000000,807.000000,161935900
2010-10-22,805.500000,810.049988,804.900024,809.940002,809.940002,169064700
2010-10-25,811.429993,818.840027,810.789978,816.200012,816.200012,142384200
2010-10-26,816.200012,816.380005,809.280029,814.840027,814.840027,198283100
2010-10-27,812.640015,818.440002,809.049988,811.520020,811.520020,177661800
2010-10-28,813.869995,826.119995,813.619995,822.340027,822.340027,197766500
2010-10-29,822.190002,826.130005,819.489990,825.090027,825.090027,133030000
2010-11-01,827.969971,832.530029,819.099976,821.619995,821.619995,111849900
2010-11-02,820.909973,823.460022,816.169983,821.929993,821.929993,122788000
2010-11-03,821.520020,824.530029,815.719971,817.630005,817.630005,143001900
2010-11-04,819.630005,823.450012,814.809998,821.760010,821.760010,174899700
2010-11-05,821.909973,824.960022,814.919983,817.679993,817.679993,144834700
2010-11-08,819.309998,820.669983,816.359985,820.599976,820.599976,116490800
2010-11-09,820.760010,827.359985,817.640015,825.210022,825.210022,237890900
2010-11-10,822.750000,824.700012,811.770020,814.539978,814.539978,199389000
2010-11-11,815.900024,815.900024,790.869995,791.739990,791.739990,224445700
2010-11-12,788.510010,788.510010,776.010010,782.960022,782.960022,0
2010-11-15,781.299988,789.770020,777.150024,788.799988,788.799988,142163000
2010-11-16,786.140015,787.059998,770.049988,770.049988,770.049988,147934800
2010-11-17,768.700012,779.250000,767.049988,777.789978,777.789978,129590200
2010-11-18,780.630005,797.109985,780.349976,796.059998,796.059998,204570200
2010-11-19,797.929993,799.539978,788.119995,790.299988,790.299988,127602700
2010-11-22,793.559998,797.239990,786.690002,788.390015,788.390015,114250100
2010-11-23,785.080017,785.080017,777.750000,777.750000,777.750000,123299200
2010-11-24,777.940002,787.700012,773.239990,786.400024,786.400024,113667600
2010-11-25,787.590027,793.849976,785.700012,789.599976,789.599976,118364000
2010-11-26,787.210022,792.599976,780.729980,792.510010,792.510010,130493400
2010-11-29,793.789978,800.419983,776.950012,776.950012,776.950012,160036200
2010-11-30,778.909973,779.989990,765.090027,768.510010,768.510010,175190600
2010-12-01,770.349976,784.059998,770.349976,782.940002,782.940002,138492100
2010-12-02,785.799988,800.789978,785.799988,800.330017,800.330017,158633000
2010-12-03,801.520020,806.140015,798.539978,803.700012,803.700012,148231200
2010-12-06,804.359985,806.630005,801.219971,805.679993,805.679993,115422900
2010-12-07,809.409973,814.359985,804.830017,812.380005,812.380005,173692600
2010-12-08,812.280029,823.489990,808.450012,820.919983,820.919983,210784000
2010-12-09,824.309998,829.369995,818.780029,823.640015,823.640015,182093200
2010-12-10,823.549988,829.260010,821.020020,827.369995,827.369995,132922500
2010-12-13,830.210022,839.179993,830.210022,836.859985,836.859985,155904400
2010-12-14,836.900024,839.489990,834.210022,836.059998,836.059998,155273400
2010-12-15,836.570007,837.530029,822.059998,831.840027,831.840027,195831100
2010-12-16,829.239990,835.330017,827.450012,834.080017,834.080017,115362300
2010-12-17,833.940002,834.630005,830.489990,830.830017,830.830017,472886700
2010-12-20,833.690002,836.359985,831.950012,832.950012,832.950012,131934800
2010-12-21,834.239990,844.000000,834.200012,843.369995,843.369995,157688900
2010-12-22,842.830017,843.700012,839.140015,843.690002,843.690002,127942000
2010-12-23,843.169983,854.179993,841.340027,851.130005,851.130005,158151800
2010-12-27,850.390015,851.400024,840.929993,842.159973,842.159973,69231800
2010-12-28,845.890015,848.840027,843.400024,848.770020,848.770020,66051900
2010-12-29,849.150024,854.580017,847.700012,854.239990,854.239990,76258000
2010-12-30,854.270020,856.260010,846.229980,850.669983,850.669983,63485100
2011-01-03,851.429993,860.760010,851.429993,860.049988,860.049988,95516300
2011-01-04,861.059998,865.270020,857.940002,862.260010,862.260010,127347400
2011-01-05,861.869995,866.390015,851.909973,863.099976,863.099976,153392700
2011-01-06,863.309998,873.059998,862.179993,869.229980,869.229980,165598400
2011-01-07,867.580017,873.200012,865.729980,869.219971,869.219971,151161100
2011-01-10,869.000000,869.679993,856.020020,856.020020,856.020020,135449500
2011-01-11,858.630005,877.809998,858.299988,877.809998,877.809998,193695800
2011-01-12,878.260010,888.559998,876.780029,888.559998,888.559998,0
2011-01-13,890.229980,891.679993,877.719971,881.020020,881.020020,214405800
2011-01-14,879.979980,881.710022,872.739990,879.799988,879.799988,182912400
2011-01-17,878.900024,881.840027,871.590027,877.909973,877.909973,176431200
2011-01-18,880.419983,893.059998,880.130005,890.039978,890.039978,235619800
2011-01-19,891.270020,893.380005,877.859985,879.710022,879.710022,320846000
2011-01-20,879.359985,880.030029,856.619995,863.179993,863.179993,207049600
2011-01-21,866.169983,875.640015,862.340027,868.690002,868.690002,174812000
2011-01-24,870.099976,874.000000,858.309998,861.950012,861.950012,137904700
2011-01-25,863.159973,866.880005,859.530029,862.359985,862.359985,144291900
2011-01-26,864.059998,876.979980,863.719971,873.900024,873.900024,162432500
2011-01-27,875.700012,884.340027,875.039978,879.169983,879.169983,173407500
2011-01-28,878.789978,879.989990,867.960022,867.960022,867.960022,162072500
2011-01-31,863.690002,869.760010,856.099976,867.750000,867.750000,127040700
2011-02-01,869.900024,877.890015,869.299988,877.849976,877.849976,133056400
2011-02-02,880.989990,885.409973,873.510010,874.760010,874.760010,128298200
2011-02-03,874.989990,879.640015,872.460022,876.070007,876.070007,112048800
2011-02-04,877.440002,882.380005,875.799988,882.369995,882.369995,133916800
2011-02-07,886.049988,906.559998,885.539978,906.000000,906.000000,233175900
2011-02-08,904.619995,908.450012,899.500000,902.849976,902.849976,188151400
2011-02-09,903.830017,906.210022,895.469971,899.390015,899.390015,175316200
2011-02-10,899.169983,900.159973,886.729980,893.780029,893.780029,174237700
2011-02-11,894.599976,897.979980,886.599976,896.840027,896.840027,181160400
2011-02-14,899.619995,909.000000,899.619995,908.989990,908.989990,157992800
2011-02-15,908.929993,911.419983,906.570007,908.619995,908.619995,134160100
2011-02-16,908.539978,913.469971,907.520020,912.070007,912.070007,137994100
2011-02-17,912.700012,917.539978,911.219971,915.119995,915.119995,166368200
2011-02-18,916.239990,917.789978,907.780029,917.000000,917.000000,0
2011-02-21,917.789978,918.229980,900.580017,901.109985,901.109985,180908100
2011-02-22,894.200012,900.440002,885.599976,899.409973,899.409973,197180200
2011-02-23,897.510010,897.849976,881.000000,881.000000,881.000000,194669900
2011-02-24,873.539978,877.809998,866.210022,876.030029,876.030029,191659600
2011-02-25,879.510010,896.900024,878.340027,896.309998,896.309998,160813100
2011-02-28,898.239990,907.780029,896.650024,901.789978,901.789978,161228100
2011-03-01,904.309998,915.820007,897.090027,900.130005,900.130005,214051300
2011-03-02,894.500000,898.539978,883.219971,898.099976,898.099976,189215500
2011-03-03,900.229980,905.349976,898.270020,902.330017,902.330017,0
2011-03-04,904.039978,910.330017,892.369995,893.929993,893.929993,144119500
2011-03-07,893.229980,903.979980,889.070007,896.419983,896.419983,118965600
2011-03-08,897.869995,902.330017,892.500000,898.659973,898.659973,127337000
2011-03-09,900.710022,902.710022,892.250000,894.849976,894.849976,119338900
